5/19/2015	213.240005	213.570007	212.690002	213.029999	72114600	211.998448
5/18/2015	212.240005	213.399994	212.160004	213.100006	74549700	212.068116
5/15/2015	212.440002	212.610001	211.860001	212.440002	76510100	211.411308
5/14/2015	211.240005	212.320007	210.910004	212.210007	95934000	211.182426
5/13/2015	210.470001	211.220001	209.740005	210.020004	94667900	209.003028
5/12/2015	209.610001	210.630005	208.619995	209.979996	119727600	208.963214
5/11/2015	211.570007	211.889999	210.520004	210.610001	75708100	209.590168
5/8/2015	210.880005	211.860001	210.779999	211.619995	155877300	210.595272
5/7/2015	207.919998	209.380005	207.520004	208.869995	88244900	207.858588
5/6/2015	209.559998	209.929993	206.759995	208.039993	135060200	207.032605
5/5/2015	211.029999	211.460007	208.729996	208.899994	113326200	207.888441
5/4/2015	211.229996	212.020004	211.100006	211.320007	70927200	210.296736
5/1/2015	209.399994	210.770004	209.279999	210.720001	103399700	209.699636
4/30/2015	209.880005	210.350006	207.619995	208.460007	161304900	207.450585
4/29/2015	211.440002	211.440002	209.600006	210.570007	125684900	209.550368
4/28/2015	210.740005	211.5	209.330002	211.440002	86863500	210.41615
4/27/2015	212.330002	212.479996	210.539993	210.770004	79358100	209.749397
4/24/2015	211.660004	211.970001	211.110001	211.649994	61327400	210.625125
4/23/2015	210.149994	211.940002	210.009995	211.160004	102585900	210.137508
4/22/2015	210.009995	210.850006	208.899994	210.630005	78264600	209.610075
4/21/2015	209.850006	210.860001	209.240005	209.600006	72559800	208.585064
4/20/2015	209.059998	210.25	208.960007	209.850006	92189500	208.833853
4/17/2015	208.940002	209.229996	207.009995	207.949997	191113200	206.943045
4/16/2015	210.029999	210.979996	209.789993	210.369995	68934900	209.351324
4/15/2015	210.050003	211.039993	209.949997	210.429993	99529300	209.411031
4/14/2015	208.850006	209.710007	208.100006	209.490005	75099900	208.475596
4/13/2015	209.869995	210.630005	209.029999	209.089996	74436600	208.077524
4/10/2015	209.199997	210.089996	208.960007	210.039993	72722900	209.022921
4/9/2015	207.779999	209.179993	207.190002	208.899994	85548900	207.888441
4/8/2015	207.550003	208.509995	207.080002	207.979996	89351900	206.972898
4/7/2015	207.860001	208.759995	207.240005	207.279999	81236300	206.276291
